frame_id,processed_id,timestamp_sec,total_count,inference_time_sec,inference_fps
0,0,0.0,97,1.4359757900238037,0.6963905707514911
1,1,0.0332806498090915,100,0.0547525882720947,18.26397676454067
2,2,0.0665612996181831,99,0.0532779693603515,18.76948412272223
3,3,0.0998419494272746,101,0.0540692806243896,18.494790173866647
4,4,0.1331225992363662,101,0.053462266921997,18.70478110213747
5,5,0.1664032490454578,104,0.0536973476409912,18.62289375419029
6,6,0.1996838988545493,105,0.0548226833343505,18.24062485050643
7,7,0.2329645486636409,106,0.054131269454956,18.47361072572156
8,8,0.2662451984727325,103,0.0571191310882568,17.507269122404256
9,9,0.2995258482818241,101,0.0540323257446289,18.50743950438604
10,10,0.3328064980909156,100,0.0543148517608642,18.411170565332093
11,11,0.3660871479000072,102,0.0535986423492431,18.657188991543933
12,12,0.3993677977090987,104,0.0544121265411376,18.378256163981405
13,13,0.4326484475181903,103,0.0536565780639648,18.63704388319144
14,14,0.4659290973272819,103,0.0546174049377441,18.30918186500904
15,15,0.4992097471363734,104,0.0558593273162841,17.902113184031823
16,16,0.5324903969454651,104,0.054117202758789,18.478412575335707
17,17,0.5657710467545566,104,0.054140567779541,18.47043799156252
18,18,0.5990516965636482,105,0.0545299053192138,18.33856109131452
19,19,0.6323323463727397,105,0.0577573776245117,17.31380545877846
20,20,0.6656129961818313,105,0.0541706085205078,18.4601950635541
21,21,0.6988936459909229,104,0.0538027286529541,18.58641792036869
22,22,0.7321742958000145,104,0.0543529987335205,18.39824891544174
23,23,0.765454945609106,104,0.0550146102905273,18.17698961637804
24,24,0.7987355954181975,103,0.0541458129882812,18.468648724813303
25,25,0.8320162452272891,107,0.0534725189208984,18.7011949349028
26,26,0.8652968950363806,105,0.0545241832733154,18.340485633453
27,27,0.8985775448454723,106,0.0550398826599121,18.168643384996574
28,28,0.9318581946545638,106,0.0541908740997314,18.45329156639228
29,29,0.9651388444636554,106,0.0540046691894531,18.51691742600833
30,30,0.9984194942727468,107,0.0543010234832763,18.4158591468903
31,31,1.0317001440818383,106,0.0546166896820068,18.30942164056941
32,32,1.06498079389093,107,0.0540730953216552,18.49348542101156
33,33,1.0982614437000215,103,0.0547385215759277,18.268670238250795
34,34,1.1315420935091132,102,0.0543851852416992,18.38736037315657
35,35,1.1648227433182048,103,0.053668737411499,18.63282141952795
36,36,1.1981033931272964,104,0.0550911426544189,18.15173822537857
37,37,1.2313840429363878,104,0.052722692489624,18.96716485404843
38,38,1.2646646927454794,104,0.0543227195739746,18.408503989536797
39,39,1.297945342554571,104,0.053581953048706,18.663000191333055
40,40,1.331225992363663,104,0.0537452697753906,18.606288593938533
41,41,1.364506642172754,105,0.0550911426544189,18.15173822537857
42,42,1.3977872919818457,105,0.0562374591827392,17.78174217918661
43,43,1.431067941790937,105,0.055410623550415,18.047080792912496
44,44,1.464348591600029,103,0.0547995567321777,18.248322790042028
45,45,1.4976292414091203,105,0.0548911094665527,18.21788646136472
46,46,1.530909891218212,104,0.0540192127227783,18.51193213666236
47,47,1.5641905410273036,104,0.0555241107940673,18.010193872512183
48,48,1.597471190836395,104,0.0545825958251953,18.32085823112136
49,49,1.6307518406454866,105,0.0549917221069335,18.18455508731769
50,50,1.6640324904545782,104,0.0544354915618896,18.37036777491142
51,51,1.69731314026367,104,0.0550863742828369,18.15330947115114
52,52,1.7305937900727613,104,0.0552654266357421,18.094495254529768
53,53,1.7638744398818529,105,0.0540871620178222,18.488675735482108
54,54,1.7971550896909445,104,0.0547642707824707,18.260080627606683
55,55,1.830435739500036,104,0.0551474094390869,18.133218045437843
56,56,1.8637163893091275,104,0.0545604228973388,18.328303684185222
57,57,1.8969970391182192,100,0.0569901466369628,17.54689291063196
58,58,1.9302776889273108,101,0.0546884536743164,18.28539541372395
59,59,1.9635583387364024,102,0.0543744564056396,18.390988454944463
60,60,1.9968389885454936,103,0.0543673038482666,18.393407971653225
61,61,2.0301196383545856,102,0.0543403625488281,18.402527202527203
62,62,2.063400288163677,102,0.054854393005371,18.230080495140736
63,63,2.0966809379727684,102,0.0548665523529052,18.226040403777045
