zone_name,LOW,MEDIUM,HIGH,CRITICAL,LOW_percent,MEDIUM_percent,HIGH_percent,CRITICAL_percent
crosswalk_left,4340,193,0,0,95.7423339951467,4.257666004853298,0.0,0.0
crosswalk_main,3107,126,153,1147,68.54180454445181,2.7796161482461947,3.3752481800132363,25.303331127288768
crosswalk_main_left,3770,671,92,0,83.16787999117582,14.802559011692038,2.029560997132142,0.0
crosswalk_top,4228,305,0,0,93.27156408559453,6.7284359144054715,0.0,0.0
sidewalk_bottom,937,2029,1563,4,20.67063754687845,44.76064416501213,34.48047650562541,0.08824178248400617
sidewalk_left,929,3240,364,0,20.494153981910436,71.475843812045,8.030002206044562,0.0
sidewalk_right,0,216,336,3981,0.0,4.765056254136334,7.412309728656519,87.82263401720715
