frame_id,timestamp_sec,zone_total_count,crowd_distribution_entropy,normalized_entropy
102,3.395544675801057,135.0,1.5013303735744876,0.7219872948972961
103,3.4288343294853814,118.0,1.5206466821648872,0.7312764757678463
104,3.4621239831697053,116.0,1.4977292529470956,0.7202555219403689
105,3.4954136368540296,120.0,1.5207183341208301,0.7313109330750158
106,3.528703290538353,113.0,1.5487566798803223,0.7447945272023323
107,3.561992944222678,120.0,1.585303758978433,0.7623699571269392
108,3.5952825979070018,122.0,1.5661886474964104,0.7531775316132214
109,3.6285722515913257,124.0,1.5781144907017808,0.7589126498968238
110,3.66186190527565,129.0,1.581251244857965,0.760421109785362
111,3.695151558959974,116.0,1.5602473951490694,0.7503203931804951
112,3.7284412126442974,124.0,1.5510789365287598,0.7459112965857897
113,3.761730866328622,121.0,1.5922324759480597,0.7657019656642072
114,3.795020520012946,122.0,1.5629108786602108,0.7516012579981662
115,3.8283101736972704,115.0,1.5281915440080027,0.7349047873562646
116,3.8615998273815935,120.0,1.5043734874411097,0.7234507233253747
117,3.894889481065919,131.0,1.499904644903511,0.7213016643362057
118,3.9281791347502426,132.0,1.5178189591214932,0.7299166284306089
119,3.961468788434567,129.0,1.5240444891345883,0.7329104755228748
120,3.994758442118891,123.0,1.5447840286956835,0.742884085814579
121,4.028048095803215,120.0,1.5003417517336564,0.7215118682882689
122,4.061337749487539,130.0,1.5984933122903042,0.7687127915117984
123,4.094627403171863,136.0,1.6091949835984332,0.7738592075536188
124,4.127917056856187,126.0,1.5573790606641216,0.7489410158681469
125,4.161206710540512,128.0,1.5937520293221545,0.7664327163699315
126,4.194496364224835,129.0,1.5184665848557728,0.7302280705756746
127,4.22778601790916,131.0,1.518549277337938,0.7302678372536542
128,4.261075671593484,129.0,1.6178249888169152,0.7780093627974688
129,4.294365325277807,123.0,1.6295809154942413,0.783662768503613
130,4.327654978962132,117.0,1.5924702092096241,0.7658162911967117
131,4.360944632646456,106.0,1.5976403412267275,0.7683025991373171
132,4.39423428633078,121.0,1.5490999821421776,0.7449596206925672
133,4.427523940015104,130.0,1.5771752951112443,0.75846099228986
134,4.460813593699428,124.0,1.5213409950567074,0.7316103696897976
135,4.4941032473837526,130.0,1.558548888436174,0.7495035841099582
136,4.527392901068076,137.0,1.5780791005090413,0.7588956308116367
137,4.5606825547524,132.0,1.519346557250646,0.7306512478457422
138,4.593972208436725,130.0,1.539955460303061,0.7405620352563691
139,4.627261862121048,135.0,1.577587634428025,0.7586592855856876
140,4.6605515158053725,135.0,1.57695674034753,0.7583558896652688
141,4.693841169489697,140.0,1.5591036073523379,0.7497703475197706
142,4.727130823174021,138.0,1.5390091424678825,0.7401069525737302
143,4.760420476858345,151.0,1.5265565415354565,0.7341185173699367
144,4.793710130542669,136.0,1.5278434817301254,0.7347374047821932
145,4.826999784226993,139.0,1.577554527058283,0.7586433643063063
146,4.860289437911317,135.0,1.5659983398792716,0.7530860129947249
147,4.893579091595641,132.0,1.555342942611858,0.7479618500625917
148,4.9268687452799655,129.0,1.4846893056749555,0.7139846328527123
149,4.96015839896429,133.0,1.5248323079801,0.7332893363033877
150,4.993448052648613,136.0,1.5290932082004987,0.7353383961759516
151,5.026737706332938,137.0,1.5082574729165008,0.7253185255201187
152,5.060027360017262,144.0,1.5722903458071404,0.7561118282445184
153,5.0933170137015855,150.0,1.5455807304818456,0.7432672183865668
154,5.12660666738591,151.0,1.55459079402239,0.747600143049246
155,5.159896321070234,146.0,1.532389720266138,0.7369236833790611
156,5.193185974754558,144.0,1.6325219115250595,0.7850770886332582
157,5.226475628438882,130.0,1.5951711769768189,0.7671151821311559
158,5.259765282123206,145.0,1.5747202194511998,0.7572803504632755
159,5.293054935807531,137.0,1.5651901394190617,0.7526973507293953
160,5.326344589491854,139.0,1.5629041095833949,0.751598002760315
161,5.3596342431761785,131.0,1.5746273176631225,0.7572356741469591
162,5.392923896860503,127.0,1.537400671382401,0.7393334414875844
163,5.426213550544826,140.0,1.5416967232493355,0.7413994057288604
164,5.459503204229151,138.0,1.5368826323512448,0.739084317373839
165,5.492792857913475,148.0,1.5299031347613017,0.7357278885202032
166,5.526082511597799,145.0,1.5359363632809682,0.7386292581421607
167,5.559372165282123,148.0,1.5087782788596051,0.725568980237246
168,5.592661818966447,147.0,1.5076849330938447,0.7250431920658328
169,5.625951472650772,146.0,1.5022208732313649,0.7224155347102595
170,5.659241126335095,146.0,1.4906997485668831,0.7168750449039557
171,5.692530780019419,157.0,1.5148286849858772,0.728478610541825
172,5.725820433703744,157.0,1.51601173394704,0.7290475368316245
173,5.759110087388068,142.0,1.4894903469018008,0.7162934456424034
174,5.792399741072392,155.0,1.4840179306916397,0.7136617697330434
175,5.825689394756716,160.0,1.5156231915840352,0.7288606874515304
176,5.85897904844104,156.0,1.5160303642488528,0.7290564961129696
177,5.892268702125364,150.0,1.5377433747785851,0.7394982469843079
178,5.925558355809688,149.0,1.5499024212513048,0.745345512333685
179,5.958848009494012,142.0,1.521428255045298,0.7316523328740668
180,5.992137663178336,134.0,1.5485526516856225,0.7446964103807674
181,6.02542731686266,130.0,1.580386418549476,0.7600052162431996
182,6.0587169705469845,131.0,1.545356632164479,0.743159449876188
183,6.092006624231309,129.0,1.4942509393367716,0.7185828066749452
184,6.125296277915632,128.0,1.4851482296348015,0.714205328626384
185,6.158585931599957,132.0,1.496555219293548,0.719690931097099
186,6.191875585284281,132.0,1.4755755444685144,0.7096018401539194
187,6.2251652389686045,131.0,1.4514750641261385,0.6980119589962568
188,6.258454892652929,135.0,1.5218634597817926,0.7318616221124375
189,6.291744546337253,125.0,1.507829260043296,0.7251125986572462
190,6.325034200021578,125.0,1.5344458666348504,0.7379124807688888
191,6.358323853705901,125.0,1.4742178620836242,0.7089489329393248
192,6.391613507390225,139.0,1.5107505519003075,0.7265174430822795
193,6.42490316107455,132.0,1.5420763333056082,0.7415819595774125
194,6.458192814758873,140.0,1.5073014726579121,0.7248587865760672
195,6.4914824684431975,136.0,1.4645260243636549,0.7042881442007581
196,6.524772122127522,135.0,1.475470346122801,0.7095512504433625
197,6.558061775811846,129.0,1.4427900376151521,0.6938353441037937
198,6.59135142949617,127.0,1.4544827008382022,0.6994583265193534
199,6.624641083180494,133.0,1.4633721908663164,0.7037332675792175
200,6.657930736864818,128.0,1.4900364330171865,0.7165560575525918
201,6.691220390549142,132.0,1.472043442454082,0.7079032581338742
202,6.724510044233466,131.0,1.4801887993173344,0.7118203467848359
203,6.757799697917791,145.0,1.5299717260456496,0.7357608739554622
204,6.791089351602114,143.0,1.5181054316586557,0.7300543926001807
205,6.824379005286438,154.0,1.512562270040548,0.727388695341084
206,6.857668658970763,149.0,1.5244221401539613,0.7330920872738201
207,6.890958312655087,149.0,1.4879746834538548,0.7155645655957339
208,6.9242479663394105,149.0,1.4847035618416147,0.7139914886196926
209,6.957537620023735,144.0,1.5370349890590163,0.739157585462755
210,6.990827273708059,147.0,1.558580800228974,0.7495189304383644
211,7.024116927392383,144.0,1.5412032610905329,0.7411621005924034
212,7.057406581076707,140.0,1.5807948353726924,0.7602016232183563
213,7.090696234761031,149.0,1.5402232957122393,0.7406908368619011
214,7.123985888445356,147.0,1.5315929118766975,0.736540499541733
215,7.157275542129679,153.0,1.5410375995436305,0.7410824342283427
216,7.190565195814004,144.0,1.4975493959993094,0.7201690290314887
217,7.223854849498328,147.0,1.5394272477845221,0.7403080187293586
218,7.257144503182651,157.0,1.5305529601946994,0.7360403884969386
219,7.290434156866976,144.0,1.530861523582081,0.7361887761198638
220,7.3237238105513,144.0,1.5255084557400513,0.733614494643451
221,7.357013464235624,144.0,1.4981766092279423,0.7204706548363317
222,7.390303117919948,138.0,1.5077091764722346,0.7250548506664253
223,7.423592771604272,148.0,1.475689216007122,0.7096565046089325
224,7.456882425288597,142.0,1.5273690361317107,0.7345092446781918
225,7.49017207897292,144.0,1.4845954608716543,0.7139395030419337
226,7.523461732657244,142.0,1.4715201609356356,0.707651612916657
227,7.556751386341569,144.0,1.4858210615563638,0.7145288923852472
228,7.590041040025892,146.0,1.497853616811704,0.7203153283172811
229,7.623330693710216,142.0,1.4641600656950178,0.7041121552819537
230,7.656620347394541,149.0,1.4981022755304387,0.7204349078840785
231,7.689910001078865,146.0,1.4463442601781535,0.6955445638590796
232,7.723199654763189,153.0,1.4381339661779071,0.691596247046281
233,7.756489308447513,155.0,1.5049946249450694,0.7237494273242657
234,7.789778962131837,142.0,1.4296751057826746,0.6875283950650231
235,7.823068615816161,149.0,1.5622430080959075,0.7512800801478076
236,7.856358269500485,142.0,1.4818741470172874,0.7126308277078012
237,7.88964792318481,155.0,1.46027937938154,0.7022459396487204
238,7.922937576869134,151.0,1.4785742916146996,0.7110439326994797
239,7.956227230553457,159.0,1.522770649093876,0.732297887953001
240,7.989516884237782,154.0,1.5111669688347231,0.7267176972976873
241,8.022806537922106,158.0,1.5064515705704733,0.7244500700671375
242,8.05609619160643,154.0,1.5459438833293786,0.7434418579906403
243,8.089385845290755,161.0,1.4911500632598549,0.717091600495419
244,8.122675498975077,161.0,1.4906695413179205,0.7168605182878632
245,8.155965152659402,147.0,1.4926920480108847,0.7178331384132314
246,8.189254806343726,147.0,1.5235852778858463,0.732689641592448
247,8.22254446002805,159.0,1.587017336559945,0.7631940137532812
248,8.255834113712375,151.0,1.6363249477776578,0.7869059624805731
249,8.289123767396699,158.0,1.5535974236636396,0.7471224328858009
250,8.322413421081023,158.0,1.5890082998530977,0.7641514647098224
251,8.355703074765346,154.0,1.541237549554276,0.7411785898579374
252,8.38899272844967,154.0,1.5269824772110372,0.7343233491322361
253,8.422282382133995,133.0,1.4954986411636637,0.7191828244210005
254,8.455572035818319,135.0,1.4829268783588034,0.7131370844697323
255,8.488861689502643,130.0,1.5043885547708746,0.7234579691793519
256,8.522151343186968,132.0,1.5150694664823934,0.7285944019654789
257,8.555440996871292,133.0,1.5348680266275303,0.7381154968115226
258,8.588730650555615,125.0,1.556264002006535,0.7484047860029467
259,8.622020304239939,130.0,1.5292653980757624,0.7354212020023297
260,8.655309957924263,138.0,1.5363576499575813,0.7388318542085416
261,8.688599611608588,135.0,1.4650849828321186,0.7045569464042633
262,8.721889265292912,140.0,1.4786133877775252,0.7110627339795552
263,8.755178918977236,138.0,1.4943008548994177,0.7186068109865095
264,8.788468572661559,129.0,1.492109707028503,0.7175530915974352
265,8.821758226345883,129.0,1.532009228845172,0.736740705683685
266,8.855047880030208,122.0,1.558744159466544,0.749597489625673
267,8.888337533714532,132.0,1.5395028273300493,0.7403443648078668
268,8.921627187398856,140.0,1.5216680767866622,0.7317676627530547
269,8.95491684108318,140.0,1.5183761130888727,0.7301845628525255
270,8.988206494767505,132.0,1.5114121721192435,0.7268356151518831
271,9.021496148451828,138.0,1.4872297838127648,0.7152063445896804
272,9.054785802136152,126.0,1.525419119556527,0.7335715330204702
273,9.088075455820476,137.0,1.4880746786273409,0.7156126531093676
274,9.1213651095048,134.0,1.4821155696688737,0.7127469274618684
275,9.154654763189123,133.0,1.5228607227064472,0.7323412042043915
276,9.18794441687345,143.0,1.4959341386125122,0.7193922544242582
277,9.221234070557774,140.0,1.5112837156512955,0.7267738406487901
278,9.254523724242096,134.0,1.4948487091820297,0.7188702732053942
279,9.28781337792642,143.0,1.443536108888412,0.694194128545821
280,9.321103031610743,138.0,1.4745789778615244,0.7091225929199794
281,9.35439268529507,137.0,1.4955906867196072,0.7192270889766988
282,9.387682338979394,134.0,1.4625855868989106,0.7033549910315775
283,9.420971992663718,144.0,1.4826173708468682,0.7129882428188701
284,9.454261646348042,146.0,1.504779414664966,0.7236459330563145
285,9.487551300032363,144.0,1.5155159407258851,0.7288091106911356
286,9.52084095371669,151.0,1.5416897900837199,0.7413960715809766
287,9.554130607401014,163.0,1.5786781123183,0.7591836946005205
288,9.587420261085338,159.0,1.5483048651205231,0.7445772502312115
289,9.620709914769662,158.0,1.5652630235336338,0.7527324005796128
290,9.653999568453989,158.0,1.563365542796701,0.7518199052298278
291,9.687289222138311,158.0,1.552587243065847,0.7466366387061885
292,9.720578875822634,157.0,1.5664528566715241,0.7533045893687861
293,9.753868529506958,157.0,1.5694779758752286,0.7547593641932135
294,9.787158183191282,152.0,1.5749648254776023,0.7573979810970296
295,9.820447836875609,165.0,1.5178883682717712,0.7299500071762417
296,9.853737490559933,160.0,1.5415338648059387,0.7413210873726419
297,9.887027144244255,147.0,1.548711429295064,0.7447727662706825
298,9.92031679792858,143.0,1.536573526635097,0.7389356689459068
299,9.953606451612902,145.0,1.5302474789140028,0.7358934830540236
300,9.986896105297228,157.0,1.5383672017970242,0.7397982443662661
301,10.020185758981553,168.0,1.532230743123645,0.7368472315340313
302,10.053475412665875,161.0,1.534144553073572,0.7377675795753526
303,10.0867650663502,155.0,1.585876176025822,0.7626452315388021
304,10.120054720034524,154.0,1.5679811168183346,0.7540395271471166
305,10.153344373718848,162.0,1.5455784582974779,0.7432661256968603
306,10.186634027403173,147.0,1.5301269182727788,0.7358355056409501
307,10.219923681087495,148.0,1.5126551758597877,0.7274333735959796
308,10.25321333477182,144.0,1.514779269172351,0.7284548465587863
309,10.286502988456144,155.0,1.500501619674179,0.7215887485165985
310,10.319792642140468,150.0,1.5129495938475235,0.7275749587195979
311,10.353082295824793,149.0,1.52330950343568,0.7325570221152284
312,10.386371949509115,144.0,1.5373948279923462,0.7393306314109663
313,10.41966160319344,144.0,1.5719964798865496,0.7559705086090774
314,10.452951256877764,143.0,1.5606212310992882,0.7505001702709907
315,10.486240910562088,142.0,1.5648086355652626,0.7525138861567433
316,10.519530564246413,144.0,1.5356937402574942,0.738512581131237
317,10.552820217930735,148.0,1.5331162164578602,0.7372730541967353
318,10.58610987161506,141.0,1.5601082880534838,0.7502534968081772
319,10.619399525299384,142.0,1.535130660469032,0.7382417969917573
320,10.652689178983708,134.0,1.5216209470813329,0.731744998155669
321,10.685978832668033,139.0,1.4842102590645163,0.7137542601296338
322,10.719268486352355,137.0,1.530899372267721,0.7362069774902228
323,10.75255814003668,139.0,1.526963008790482,0.734313986800973
324,10.785847793721006,141.0,1.5707683671587618,0.7553799112284001
325,10.81913744740533,143.0,1.524211396459568,0.7329907409795535
326,10.852427101089653,141.0,1.5388849128733588,0.7400472107670798
327,10.885716754773975,141.0,1.536514099558754,0.7389070905631285
328,10.9190064084583,138.0,1.5490616638720516,0.7449411934998051
329,10.952296062142626,151.0,1.5354529982234646,0.7383968086850277
330,10.98558571582695,157.0,1.500250975629457,0.7214682142098157
331,11.018875369511274,151.0,1.5363896925509497,0.7388472634387249
332,11.0521650231956,155.0,1.4658285902885817,0.7049145460008657
333,11.08545467687992,158.0,1.4812763857831763,0.7123433653184386
334,11.118744330564246,163.0,1.46157903062736,0.7028709397844636
335,11.15203398424857,161.0,1.4889895844202323,0.7160526297927959
336,11.185323637932894,150.0,1.5165359651615025,0.7292996387560858
337,11.21861329161722,154.0,1.5133732154466497,0.7277786776463555
338,11.251902945301543,148.0,1.5409417952229325,0.7410363620888871
339,11.285192598985867,166.0,1.5450266708585032,0.7430007720295825
340,11.31848225267019,159.0,1.5558900181317696,0.7482249377757813
341,11.351771906354514,150.0,1.5015860076413912,0.7221102288974974
342,11.38506156003884,146.0,1.4909803252708067,0.7170099737770689
343,11.418351213723165,149.0,1.5337164771376806,0.7375617185654078
344,11.451640867407487,142.0,1.5075965029972453,0.7250006661785564
345,11.484930521091812,139.0,1.5069109221282346,0.7246709714719397
346,11.518220174776136,145.0,1.5504699759663632,0.7456184484579675
347,11.55150982846046,149.0,1.5624398341831431,0.7513747334877984
348,11.584799482144785,146.0,1.55983538650458,0.7501222589044257
349,11.618089135829107,153.0,1.5021888397231828,0.7224001298491273
350,11.651378789513432,151.0,1.5126275177596156,0.7274200728613267
351,11.684668443197756,145.0,1.5110346257086873,0.7266540537071448
352,11.71795809688208,150.0,1.5121534899136777,0.7271921136538008
353,11.751247750566405,140.0,1.5354547453314846,0.7383976488663865
354,11.784537404250727,148.0,1.5546873796277185,0.747646590907189
355,11.817827057935052,141.0,1.5247358964127145,0.7332429721400039
356,11.851116711619376,151.0,1.5122710455968869,0.7272486459875321
357,11.8844063653037,158.0,1.5200130705539046,0.7309717729915081
358,11.917696018988025,158.0,1.5365231712588607,0.738911453128714
359,11.95098567267235,154.0,1.5757606785189644,0.7577807055090461
360,11.984275326356672,150.0,1.5707212588453823,0.7553572569183676
361,12.017564980040996,158.0,1.6146905992848288,0.7765020400527504
362,12.05085463372532,159.0,1.520161410045195,0.731043109207659
363,12.084144287409645,151.0,1.5855918659371504,0.762508507287135
364,12.117433941093967,160.0,1.5710253437689286,0.7555034908554374
365,12.150723594778292,159.0,1.5834575383249647,0.7614821126665575
366,12.184013248462618,155.0,1.5710158788488955,0.7554989391910394
367,12.21730290214694,146.0,1.5738064062344406,0.756840899197903
368,12.250592555831265,144.0,1.585500047057823,0.7624643517398466
369,12.283882209515587,151.0,1.5693404262190302,0.7546932167909224
370,12.317171863199912,152.0,1.5530076765259848,0.7468388244621766
371,12.350461516884238,145.0,1.5908240470337662,0.7650246545275086
372,12.383751170568562,143.0,1.5210341032663381,0.7314627859351126
373,12.417040824252886,152.0,1.527110566730705,0.7343849471705076
374,12.450330477937207,144.0,1.6023452285906847,0.7705651716932912
375,12.483620131621532,161.0,1.6073339247994847,0.7729642274536036
376,12.516909785305858,148.0,1.6257343647199014,0.7818129685947238
377,12.550199438990182,156.0,1.5732113966933912,0.7565547600931851
378,12.583489092674506,143.0,1.5915877554223627,0.7653919206291464
379,12.61677874635883,145.0,1.620205829429608,0.7791543051124952
380,12.650068400043155,147.0,1.6112056078491193,0.7748261134321375
381,12.683358053727478,158.0,1.6117049846776323,0.775066262923481
382,12.716647707411802,159.0,1.610695360997184,0.7745807365644987
383,12.749937361096126,156.0,1.61933488750081,0.7787354705786355
384,12.78322701478045,150.0,1.6056424121952357,0.7721507818383532
385,12.816516668464777,147.0,1.6470623869902665,0.7920695792485322
386,12.8498063221491,145.0,1.6762328612648731,0.8060976121073168
387,12.883095975833424,143.0,1.6768789021110413,0.8064082920823097
388,12.916385629517746,152.0,1.6462412060684248,0.7916746747006609
389,12.94967528320207,169.0,1.627684893740448,0.782750974776408
390,12.982964936886397,144.0,1.7014794616125726,0.8182386604809607
391,13.01625459057072,151.0,1.584590898676993,0.7620271437863613
392,13.049544244255044,142.0,1.6063022662146051,0.7724681045455049
393,13.082833897939368,139.0,1.6396250993896984,0.7884929999355306
394,13.116123551623692,149.0,1.6307107421551084,0.7842061002771787
395,13.149413205308017,146.0,1.6626222411859846,0.7995522874102381
396,13.18270285899234,142.0,1.6053414560579704,0.772006052529434
397,13.215992512676664,149.0,1.584377141960901,0.7619243485349404
398,13.249282166360988,149.0,1.5636720772927817,0.75196731716228
399,13.282571820045312,132.0,1.5707760008835931,0.7553835822740527
400,13.315861473729637,128.0,1.5847755360289204,0.7621159355836908
401,13.34915112741396,132.0,1.6509431819801041,0.7939358471440473
402,13.382440781098284,145.0,1.5987093618655472,0.7688166893953948
403,13.415730434782608,153.0,1.6945225238407056,0.8148930806065454
404,13.449020088466932,151.0,1.6851076240365321,0.8103654708538963
405,13.482309742151257,159.0,1.6139907193974221,0.7761654689718238
406,13.51559939583558,161.0,1.6513442414564605,0.794128715983261
407,13.548889049519904,146.0,1.6532065964351,0.7950243194139469
408,13.582178703204228,135.0,1.5921997467934055,0.7656862262678364
409,13.615468356888552,120.0,1.6206897163508132,0.7793870055330197
410,13.648758010572877,116.0,1.6665994460796552,0.8014649186691374
411,13.6820476642572,129.0,1.7309862424274138,0.8324284225990171
412,13.715337317941524,132.0,1.7189767238332654,0.8266530649592698
413,13.74862697162585,100.0,1.7371764608977354,0.8354052884287344
414,13.781916625310174,105.0,1.6533721430572335,0.7951039305108762
415,13.815206278994497,104.0,1.6618741599454427,0.7991925363782675
416,13.84849593267882,102.0,1.6486187432788526,0.7928180284149986
417,13.881785586363144,124.0,1.6821505899811853,0.8089434380647668
418,13.91507524004747,119.0,1.7539808081711308,0.8434864712543023
419,13.948364893731794,132.0,1.7113804919294184,0.8230000495935623
420,13.981654547416118,124.0,1.7506552064440655,0.8418871948810993
421,14.014944201100445,124.0,1.7016631433681626,0.8183269927335912
422,14.048233854784764,131.0,1.5856131048188629,0.7625187210302419
423,14.08152350846909,128.0,1.601466806847546,0.7701427401290794
424,14.114813162153414,129.0,1.5966020812092698,0.7678033016112039
425,14.148102815837738,125.0,1.650110421695778,0.7935353740998985
426,14.181392469522065,130.0,1.64155996936399,0.7894234757077557
427,14.214682123206387,145.0,1.6996821651070275,0.8173743435624418
428,14.247971776890711,133.0,1.674143945163982,0.8050930558074538
429,14.281261430575034,143.0,1.6151752177553718,0.7767350922741422
430,14.314551084259358,143.0,1.6354594690044333,0.7864897551691978
431,14.347840737943685,136.0,1.6304048027085385,0.7840589745030525
432,14.381130391628009,140.0,1.6605443603038454,0.7985530379288314
433,14.414420045312331,153.0,1.6590952974531055,0.797856185999265
434,14.447709698996656,155.0,1.7053016270429144,0.8200767335182312
435,14.48099935268098,141.0,1.70888505154217,0.8217999964363899
436,14.514289006365305,149.0,1.719292802097414,0.8268050664740099
