zone_name,crosswalk_bottom,crosswalk_left,crosswalk_main,crosswalk_top,sidewalk_bottom,sidewalk_left,sidewalk_right,sidewalk_top
crosswalk_bottom,1.0,-0.36022061124877985,-0.3514163691811223,0.6211522275252174,-0.02912497331799867,0.09356107821197769,-0.08724838105508681,-0.19237040735749195
crosswalk_left,-0.36022061124877985,1.0,0.8650636265531372,-0.1723464949514512,-0.5829114709321597,-0.5150870210188452,-0.4284838705728845,-0.10572726749590934
crosswalk_main,-0.3514163691811223,0.8650636265531372,1.0,-0.19775987110835805,-0.6757384775765246,-0.5848686691240096,-0.567498766192937,-0.16542707513127403
crosswalk_top,0.6211522275252174,-0.1723464949514512,-0.19775987110835805,1.0,0.01884946179570392,0.11364118995700594,-0.054434676237282036,-0.21978748249826838
sidewalk_bottom,-0.02912497331799867,-0.5829114709321597,-0.6757384775765246,0.01884946179570392,1.0,0.5917465790896399,0.47596291185780065,0.12246833042871187
sidewalk_left,0.09356107821197769,-0.5150870210188452,-0.5848686691240096,0.11364118995700594,0.5917465790896399,1.0,0.4054380646290369,0.10240123186572941
sidewalk_right,-0.08724838105508681,-0.4284838705728845,-0.567498766192937,-0.054434676237282036,0.47596291185780065,0.4054380646290369,1.0,0.24356617366114303
sidewalk_top,-0.19237040735749195,-0.10572726749590934,-0.16542707513127403,-0.21978748249826838,0.12246833042871187,0.10240123186572941,0.24356617366114303,1.0
